id;name;artists;popularity;year;release_date
2YRvdf9cdS88y1wB1WhKoE;Rebota;['Guaynaa'];71;2018;14/12/2018
0FklQYAhXxPHnVtGVIjxTk;I Don't Miss You;['Jake Scott'];60;2018;30/03/2018
2JuIs3XJlYPy8vBO66CEkJ;Star;['Bazzi'];62;2018;12/04/2018
2JPgcccyZ938uv9AjCGMWq;Don't Tempt Me;['Luke Combs'];60;2018;01/06/2018
2B8OrKU8suMxTx2PcuuSIG;No Chains;['KB'];61;2018;18/04/2018
4N9QsmvQJcGwJHAmDmBttU;Climax (feat. 6lack);['Young Thug', '6LACK'];63;2018;24/09/2018
7BXW1QCg56yzEBV8pW8pah;Have It All;['Jason Mraz'];66;2018;10/08/2018
5Z6UMh8TMzxXslMc3bRXy1;The Mountain;['Three Days Grace'];63;2018;09/03/2018
7stcuQtnHL7C6XdPvpwywv;Vertigo;['Khalid'];63;2018;19/10/2018
5awvelCGpDQHwgZem0ira9;Lately;['Forrest.', 'Biskwiq', 'Ryce'];62;2018;01/11/2018
1hOoLI7psTWFbQ0oCNfcSF;Lies (feat. Lil Skies);['Lil Xan', 'Lil Skies'];64;2018;13/07/2018
5VQpJ2AY2iMzrRZKgcvNjh;Tenemos Que Hablar;['Bad Bunny'];67;2018;23/12/2018
18xmRkPWE0sGUzFyNNAAhN;Dying in LA;['Panic! At The Disco'];63;2018;22/06/2018
1kF9FK8ZuhbTlC7HZtekzD;interlude IV (Showtime);['Zach Callison', 'Grace Rolek'];62;2018;03/08/2018
3bPK33sZdStzPI81xHOoc6;She Cheated Again;['Dax'];65;2018;01/11/2018
4BiiOzZCrXEzHRLYcYFiD5;Hope;['The Chainsmokers', 'Winona Oak'];69;2018;14/12/2018
0vBjd0I8iefycEZ2ex1Zpi;joy.;['for KING & COUNTRY'];60;2018;05/10/2018
4UEuIEv9Wc3wtiWUplGJ7q;Ser Bichote;['Bad Bunny'];66;2018;23/12/2018
1fslCOmxtyPvE55p3KVTWY;Campfire Cologne;['Demun Jones', 'Ryan Upchurch'];59;2018;19/01/2018
7FxzgizJRGTQ3fxUqfvljg;Bad Bad News;['Leon Bridges'];64;2018;04/05/2018
38td8VabuKlQt72Q2VnhbO;134340;['BTS'];66;2018;18/05/2018
27oFpFktCq9JIXjJQRuv7a;GOTTI;['6ix9ine'];68;2018;10/04/2018
1LV6zxUFIUyePwsdFHNIYA;El de la Gorra 27;['Lenin Ramírez'];65;2018;20/04/2018
0Ll92eLIHWY5gey1ISNMPi;YES or YES;['TWICE'];70;2018;05/11/2018
2TmqHjg7uhizGndzXQdFuf;Be Nice 2 Me;['Bladee'];63;2018;29/12/2018
4qAHuJq5T4Q97EQZG47H0P;The Good Side;['Troye Sivan'];65;2018;31/08/2018
4CvId64YZSB0RfRdfzPIQU;So What;['BTS'];70;2018;18/05/2018
6q8Lb50EtqNeeJXXe8mMAH;Culpables;['KAROL G', 'Anuel AA'];68;2018;14/09/2018
7cneuh5BMBbqbbGrpqTDHQ;That I Miss You;['Vansire'];62;2018;17/07/2018
1G5ho820Xi2Qu3HsBZ26ft;Womp Womp;['Valee', 'Jeremih'];62;2018;04/05/2018
2SPEg45ZaUFJCg9GwNmRvw;None Of My Business;['Cher Lloyd'];66;2018;19/10/2018
0jCe45cYIc6NXedmbIKy0Q;I Can Change;['Lake Street Dive'];61;2018;04/05/2018
2umdwsJRuFHBRw8TCQmYbq;I Came Thru;['YoungBoy Never Broke Again'];58;2018;20/12/2018
4itETlhUWW6GFzYZwEL8do;Nameless;['Lil Keed'];60;2018;12/12/2018
0Sbeihd75SGitymHS8Bqbh;I Hate Love Songs;['Kelsea Ballerini'];59;2018;26/10/2018
294r8rdOqr0Nv1vuV5u8Qv;29;['Bankrol Hayden'];61;2018;18/05/2018
7apizLyhMRutg3ccXvr2qv;Hurt Somebody;['Noah Kahan', 'Julia Michaels'];59;2018;12/01/2018
2tnlNVAhuQGgoFJxALVeXx;Uptown Vibes (feat. Fabolous & Anuel AA);['Meek Mill', 'Anuel AA', 'Fabolous'];62;2018;30/11/2018
0Ir5FkO3BvsHanJKiraJW1;Bout Me;['Devour'];58;2018;27/07/2018
6GiOnqCGSAlSFDJeE175If;Long Time;['Lil Tjay'];62;2018;21/12/2018
3nF5bxOE63ZU6JiU4IJQB8;Extinction;['Killstation'];66;2018;17/03/2018
1oFEAWvPHP5TdSlmIs77sV;Conversation Pt. 1;['Mac Miller'];61;2018;03/08/2018
1ADRAy7q7FjRak0uQva68H;Blue on Black;['Five Finger Death Punch'];59;2018;18/05/2018
6e8SyjN8eOrlmLMpMNGvoQ;Dance with Me;['Shiloh Dynasty', 'itssvd'];65;2018;14/05/2018
7wdx4RyIAgjRNoJLhjsnh4;Sunshine;['Atmosphere'];60;2018;27/07/2018
1eKLKkOTR8azbDeBh9anN7;Rockstar;['Call Me Karizma'];62;2018;26/04/2018
7nkp1uuSbKkoxMvEs8cSw0;Shine;['PENTAGON'];68;2018;02/04/2018
55DyBUkjebkcYhDGfEXitR;Cariño;['The Marías'];63;2018;17/08/2018
2GBvksBLD4dLqjKbqp4uor;Clover;['Granular'];67;2018;06/07/2018
576YycSx0m7YmiN1TGteWe;Pull Up;['Lil Mosey'];63;2018;19/10/2018
7s0VklnFTi8FpNdzFos5Xn;Te Vi Con El;['Carin Leon'];67;2018;20/12/2018
42NB7w0tDCag0mQpCtZe7Y;Home;['Medasin'];60;2018;10/08/2018
4RTVyXYNmaKyqVDnmU4gJZ;Dream;['Granular'];66;2018;05/09/2018
4areFtLMjGt4GmO4IAbGo0;Opaul;['Freddie Dredd'];65;2018;26/04/2018
4jaH6whRB6Zgy5EzvKN5ZL;LOCO;['Machine Gun Kelly'];62;2018;21/09/2018
5uIYONgpUQ7t0v7D6CTMBt;Shrike;['Hozier'];60;2018;06/09/2018
3thLnNvO9IctWoccbsZyJV;Different (feat. Yung Bans);['Future', 'Juice WRLD', 'Yung Bans'];61;2018;19/10/2018
6rmDkH15ehDm0ACui0qqTQ;Lovemark;['Ouse', 'Powfu'];64;2018;19/12/2018
2wHA4yJKT8TJhGz20QxUqX;Tell Me That You Love Me;['James Smith'];69;2018;06/12/2018
0E8WJOFs2eWD67USh7C6Qd;Love No More;['Loud Luxury', 'anders'];62;2018;31/08/2018
6X4CPDVVei2wevKoIYdolx;You and Me and Christmastime;['Sheffield'];64;2018;09/11/2018
7HdNB8nvJOBwHa8hIkzvxp;If I'm Lyin', I'm Flyin';['Kodak Black'];60;2018;14/12/2018
3fFBZvG777xoKyvcrBq7lc;Red Bentley (feat. Young Thug);['Future', 'Juice WRLD', 'Young Thug'];61;2018;19/10/2018
2c3qwFINQyRGwyqI97UQiA;Forever Ever;['Trippie Redd', 'Young Thug', 'Reese LAFLARE'];60;2018;10/08/2018
0qpSvzE0Rws3gVZNZCf04v;XNXX;['Joji'];63;2018;26/10/2018
2mMNBgFRyEiRoGvrdoONeq;A Grave Mistake;['Ice Nine Kills'];62;2018;05/10/2018
1CcSnYHZSfjloCD7JQlVnz;Bad Boy;['Paul Amp'];61;2018;10/04/2018
7tySfDFfBiCjraLdoy6In5;Put It on Me;['Matt Maeson'];66;2018;27/04/2018
5tqZJUHEuqdN12RZVq2l9p;Hold On;['The Internet'];62;2018;20/07/2018
72DdM3q1npvvRUoa1YQEOd;Honky Tonk Highway;['Luke Combs'];61;2018;01/06/2018
2CHuu85IjdomB4wPkDwoZp;Endless Nightmare;['Josh A', 'Iamjakehill'];64;2018;18/02/2018
5mexbTuWx9d8DPZk4sDGF4;BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK];"['Denzel Curry', ""Twelve'len"", 'GoldLink']";62;2018;27/07/2018
6dqiwfvxb1AM5y1vyVwaa0;Window;['Joji'];63;2018;14/02/2018
4PUWpNtDejQwwa80LjvxXl;Sleepless Nights (feat. Nightly);['ayokay', 'Nightly'];61;2018;31/08/2018
5Y42u37PlyQXegnuI1Hpo1;Funeral Singers;['Sylvan Esso', 'Collections Of Colonies Of Bees'];61;2018;07/09/2018
7iPlcFvOMOzt6v0QvcAueZ;I Always Wanna Die (Sometimes);['The 1975'];65;2018;30/11/2018
1x4UTuG7Jx2ZzWdBJbhMnW;The Come Up;['Polo G'];60;2018;03/05/2018
6Tt9PBM6oWGwVnxyzuM84j;jaded;['sadeyes'];63;2018;03/12/2018
3t723PlEADna6GjgquoMRW;Dance The Night Away;['TWICE'];70;2018;09/07/2018
4MZQ3lHA1TYO6yyedtmBYg;Old Friends;['Ben Rector'];59;2018;22/06/2018
0ZBchpb4CLk5Qqu3895Etp;Buttons;['Mac Miller'];61;2018;29/05/2018
5A5I22otsloR7rmsiIq0R8;HighSchool;['ION LIL GUT'];63;2018;19/12/2018
0DQQRJ4sR3pxwom9L7D7QR;Blind Man;['Xavier Omär'];61;2018;27/07/2018
7FVGIPgLMDChTffvG2LuHV;Holy;['King Princess'];62;2018;15/06/2018
113xf7t4qNM7038YJvauik;Nervous;['The Neighbourhood'];67;2018;02/11/2018
3kYARoLSAvt86VFZ55BQcq;Head In The Clouds;['88rising', 'Joji'];64;2018;20/07/2018
4as4XEOR03oGm1STUKl6pa;BBIBBI;['IU'];71;2018;10/10/2018
01dmH2IPkrLNWIMPNXlreE;Paradise;['BTS'];67;2018;18/05/2018
40Rpg3LkZwwzuHJ3GdjMma;Gnarly (feat. Lil Pump);['Kodak Black', 'Lil Pump'];60;2018;14/12/2018
2fwkl5Z8ujDtAh6qxEA5x0;Lil Bebe (feat. Lil Baby) - Remix;['DaniLeigh', 'Lil Baby'];63;2018;30/11/2018
0ZPCxNK4DIrF8KqrN3DxfA;Negative Energy;['Trippie Redd', 'Kodie Shane'];59;2018;09/11/2018
2njUxZ4151DWIrfIK3loFj;COPYCAT - Sofi Tukker Remix;['Billie Eilish', 'Sofi Tukker'];67;2018;12/01/2018
4NENA1LQEFiBzZZymbOEzP;Not Even Her (feat. Shiloh);['Floreyyyy', 'Shiloh'];64;2018;05/01/2018
2PCKWNZYcwyFKd4lVRWE8k;LA LA;['Ski Mask The Slump God'];61;2018;30/11/2018
1zFbBrZmJr1Z49HYe84dBg;Harvey;"[""Her's""]";62;2018;24/08/2018
3KGEbCfnzAzFVimY9p62MN;Best Of Me;['BTS'];70;2018;24/08/2018
3szf2z1Cy1QMrtHrbn8rz9;Elevate;['Drake'];63;2018;29/06/2018
63KKvdfkStMHQM4Ufzx2KB;Let It Eat (feat. Ugly God);['Comethazine', 'Ugly God'];60;2018;24/08/2018
2Mm9FCqnjH9k6JfOvr3Hg7;Ride;['Aaron May'];60;2018;30/11/2018
08zAFXhfyIxq9359NHksdP;Do Not Disturb (feat. Lil Yachty & Offset);['Smokepurpp', 'Murda Beatz', 'Lil Yachty', 'Offset'];61;2018;13/04/2018
7w0BSw2zbz5k2YY7FOAsSm;Situation;['Don Toliver'];63;2018;27/05/2018
1OqDvYVDhJyFZny7XlfIyZ;Let Go;['BTS'];70;2018;04/04/2018
62o8KoI44JfN7aYxgTnPvh;Mala Mía;['Maluma'];69;2018;10/08/2018
2cLbHhoGUUDFygKYSksKHV;Out There;['Luke Combs'];60;2018;01/06/2018
6Q8mqjuz8xqdoUjhZQDfY7;Life Is Fun;['Boyinaband', 'TheOdd1sOut'];63;2018;18/07/2018
0fyBYsrmpihh1mfalssDlB;King Tulip;['$uicideBoy$'];61;2018;07/09/2018
7I0Ep2xYqltHpke3Kg0WPT;Jenny Jenkins;['Mt. Joy'];59;2018;02/03/2018
36RGU7buus2UUtrPZ78hkR;Cherry;['Rina Sawayama'];63;2018;14/08/2018
2A4vCndSkZ3jd5nfh3a8gc;Skeezers;['A Boogie Wit da Hoodie'];61;2018;21/12/2018
3au0pvHqcTtszysswan6AO;LIFE;['Saba'];61;2018;05/04/2018
2HSSdpAdleNZufePRcoklm;My World;['Seckond Chaynce'];58;2018;01/03/2018
0t4z0WaQomQqPONghWn8c2;Me and Michael;['MGMT'];63;2018;09/02/2018
6BvtitRX5lQC87YlA6rq0n;Bubblin;['Anderson .Paak'];63;2018;17/05/2018
5wQ22DdiU6MEDEfron2yMC;Coming Down (Live);['Tyler Childers'];58;2018;29/06/2018
5LUUJL8EfdmBWNS66wD7B5;Hit tha Roof;['Speed Gang'];64;2018;04/04/2018
1B8MHa0NveCF1ViBEOZWO5;Addicted;['Simple Plan'];63;2018;06/04/2018
6Od2OWvoT4embWAgIGeFRd;Like Gold;['Vance Joy'];63;2018;23/02/2018
4Tfobc8QPPPKVlk7KKJpYZ;Either Hated Or Ignored;['$uicideBoy$'];61;2018;13/04/2018
5pUriZdv6M4ZhqxcwY7EJI;Heart;['Lil Tracy'];63;2018;02/11/2018
2VAy62WE92X27A7QKvZ1Gd;Shells (feat. Lil Uzi Vert);['Shabazz PBG', 'Lil Uzi Vert'];59;2018;26/12/2018
5itzep0nGnq7hxCfFNsTIR;difference (interlude);['XXXTENTACION'];63;2018;07/12/2018
6dJJT9h7FzjenIaa31bw8p;Yo Fui El Elegante;['Los Nuevos Ilegales'];66;2018;12/02/2018
0oagwWkGlBoACUuKvTmqZV;A Million Dreams;['P!nk'];68;2018;24/10/2018
5lf3ajySox32qFvGEf2TFM;Southside;['Lil Baby'];59;2018;18/05/2018
5ZvHcR4OSwvEV5IhigbTOT;Underwater;['RÜFÜS DU SOL'];65;2018;19/10/2018
5O9zs6G6RcB6yP1OKwnwiM;Choppa Won't Miss (feat. Young Thug);['Playboi Carti', 'Young Thug'];61;2018;11/05/2018
4i03jcO0O06RWfddcDlQoO;Mysteries of the World;['Walker McGuire'];59;2018;12/01/2018
6bXfM7zpnRP5qkyYWzHjWO;La Boca Les Callamos;['La Fiera de Ojinaga'];61;2018;20/04/2018
2xql0pid3EUwW38AsywxhV;Reflections;['The Neighbourhood'];67;2018;02/11/2018
7gNWHPpOSrYuK3xHyUExan;Rebirth;['Jt South'];0;2020;20/04/2020
1lFIT0oruC3exnGwrfJipY;This Is My Family;['The Leonid Falls'];0;2020;16/10/2020
0LeQpcwZkHfQheVMtS37jQ;Rainfall Quack;['Bird Sounds'];0;2019;07/02/2019
0dQG06i8kf0Sdht4ifmyq0;Tales;['Asswel'];0;2019;01/01/2019
0hQ0NfHvKwwD4lz9IxfCdu;Keep Me Waiting;['George Michelle', 'Separate Ways'];2;2019;20/12/2019
0pHNDXU8I8CjSG4iDQY72u;Lead;['Minitrack'];0;2019;18/11/2019
0tfXDkx3G7PSDibMY2eI6A;Say N0th1ng;['Sasha Lemon'];0;2019;01/01/2019
0uqWsfvC6gz7L0BuGajUuv;Payback - Bass Chaserz Remix;['Endymion', 'Bass Chaserz'];0;2019;23/12/2019
1N02hv3aUc9H7AAvrxkUa6;Triceratops;['Funk Truck'];0;2019;10/08/2019
1ZXg3gFfqdgOurRQl6MNrl;Crossroads - Original Mix;['Mass Digital'];0;2019;26/07/2019
2HYZZUetxDopL4TvzoEyrH;War with Yourself;['Myka 9', 'Factor Chandelier'];1;2019;15/01/2019
2WYBM4jJS4Hls6WgU58c1R;Invisible;['Steve Valentine'];0;2019;15/01/2019
2guTGQZsNLgNJdr7ixQRhn;Directive;"[""Dj's Double Smile""]";0;2019;18/11/2019
2sMoWSSVtV8WZqkGDrr6Od;Darkness;['FADEProject', 'LoudbaserS'];0;2019;01/01/2019
2ytnGi1p2SvgFYIc0H20sV;Captain;['Coordak'];0;2019;01/01/2019
2z8vAgqWyNxF834cMemHvL;Epic Motion - Original Mix;['Yuji Ono'];0;2019;26/07/2019
31B9zBMuC8A4RNvUmeIolY;Hide Or Die!;['Coordak'];0;2019;01/01/2019
3BX2sMHCqfD4dV3lTaBVrC;Free Friday;['Damolh33'];0;2019;18/11/2019
3mRR5Q58HnPQ1LL6RUc3kG;No sleep at all;['niko-qée'];0;2020;07/02/2020
3owPfuGHJZGBv4GCuUK3tl;Repetitive Calls;['Bird Sounds'];0;2019;07/02/2019
43MM4MWwgBKWbdQDNpkGKE;Monte Carlo;['Myka 9', 'Factor Chandelier'];2;2019;15/01/2019
4Zfxrom3UIUYrBYsXLKtjB;In The Dreams;['Sergiy Akinshin'];0;2019;15/01/2019
4oumhcbfNPdF36OrIfv4YS;Move Ma Body;['Atmozfears', 'Demi Kanon'];8;2019;27/12/2019
55tBLkXENK5kZoUHuwyzE3;AAA;['Adrenalize'];3;2019;27/12/2019
5Bi4BPnBJMHNpM7DSdKq8C;Tweeting Relaxation;['Bird Sounds'];0;2019;07/02/2019
5DPQViKUtfqW2aKCHZW8PP;Finest;['niko-qée'];0;2020;07/02/2020
6EbCBaB9SRjqyB0MtkX2jV;Rebels Till The End;['Broken Element', 'Last Word'];0;2019;27/12/2019
6MjgmsdmxmXFLlEIRr4WND;Duck;['Blue-Room'];0;2020;03/01/2020
6NCRrQRmZPL6yhv4NKMS2p;Save Me;['Hypnose'];1;2019;27/12/2019
6Vn0dEgkM5TZ1UMLggNDFq;El Libertador;['Blue-Room'];0;2020;03/01/2020
6YkywsHAQyKhFxT8IqZWaP;Loss Of Reality;['Auditory Dope'];0;2019;18/11/2019
6Z2dUKGluBEKkD9vCeObLe;Paranoid;['Peku'];0;2019;18/11/2019
6eiGPj4ERFAKPzYWZ8CrIN;Settle The Score;['Crystal Mad'];0;2019;23/12/2019
6sG3yV8bzxi6TIQgZSopcj;Fallen Souls;['Ghost Stories', 'D-Block & S-te-Fan'];6;2019;27/12/2019
718aOEQhm1vPvrTm93wMue;Fury;['Enemy Contact'];0;2019;27/12/2019
7ABbuX06AVi82ies9ZKqln;Pink Noise Tweets;['Bird Sounds'];0;2019;07/02/2019
06r4goga9QXFznr6r5uj8A;Roberta - C Minor Remix;['Mad Boss', 'C Minor'];0;2018;31/12/2018
0DLdbqz5n81A2AYDxHfyAy;Saviour;['Crypton', 'Crude Intentions'];1;2019;27/12/2019
0LlxF2SQyh1iLItre9O0qZ;Physical Reaction;['Lisitsyn', 'Wallmers'];0;2018;31/12/2018
0edgFvKIXxVt4s1UZqVky3;Birds at Sea;['Bird Sounds'];0;2019;07/02/2019
0sFhcwvMcCH7mqrxKgQ7hm;Pray Like A Predator;['Rogue Zero'];0;2019;27/12/2019
5tc7QNc9sOFQoE2ty3H4TJ;Wacht op mij;['Cyrano Brussee'];65;2019;20/09/2019
5B6Kjha6RRIMWGN7zGsAaT;So Hot You're Hurting My Feelings;['Caroline Polachek'];65;2019;18/10/2019
543jStmHR1VrSfpxmjUIn6;フィクション;['sumika'];67;2019;13/03/2019
4Wjhj0WjkyECccfHVIgaTq;Trust Issues;['Drake'];65;2019;02/08/2019
3WRIaWsws011vHMd9uzPjG;First Off (feat. Travis Scott);['Future', 'Travis Scott'];64;2019;18/01/2019
0Tacxc5lDJ8LwiO1pWNSl8;The Motion;['Drake'];64;2019;02/08/2019
5sVyefkGgQeYCgnqr4KslQ;Front Porch;['Joy Williams'];66;2019;03/05/2019
5LEVjmo2QweDHc7k19aFcp;Listerine;['Dayglow'];65;2019;14/11/2019
19rahpLlANnHrR9kXyYDOP;Clear Conscience;['Benjamin Martins'];64;2019;04/12/2019
5WZ4qFbz1x2vELPg8S7vza;FLOOR 13;['Machine Gun Kelly'];64;2019;05/07/2019
0HWjg2QtUEw6W6khLQ2rvc;HOLOCAUST;['Lil Darkie', 'Wendigo', 'LiL CUBENSiS'];62;2019;31/03/2019
6H7fWtwEUHVfTyZD7zeG4w;when the party's over - Recorded at Spotify Studios NYC;['Lewis Capaldi'];71;2019;12/06/2019
2qhId6ko1ug9A0mw8BQJs8;Change (with Kehlani);['Arin Ray', 'Kehlani'];64;2019;13/12/2019
1Hc3yNWYf43zhBOSAM38ub;Push It;['Kevin Gates'];61;2019;27/09/2019
5EpR6BqAnwR9PPl6sIrzGy;Who's Got Your Love;['Cheat Codes', 'Daniel Blume'];61;2019;15/03/2019
0si0BqHFccbmGENDvATw2g;Mind of a Real;['T9ine'];61;2019;15/11/2019
65j65yDSE06CNKAPjsHoJt;Was It Something I Said;['MyKey'];63;2019;26/07/2019
0vrmHPfoBadXVr2n0m1aqZ;Heaven;['Avicii'];74;2019;06/06/2019
2M8Dre5FFAjt43a9NglGgm;She;['Jake Scott'];64;2019;06/12/2019
62kBhPaUyrsGzmsaZJ35xh;Soft Thunder;['Sounds of Nature Noise'];65;2019;03/10/2019
0WQZG47PGOUzuQuMpB8gC0;Fuck No (feat. Brasstracks & PhiloSofie);['99 Neighbors', 'Brasstracks', 'PhiloSofie'];62;2019;10/09/2019
2jmO5B4lo6DEVLxIZU3deT;Facts;['Kevin Gates'];60;2019;27/09/2019
0oPOuDmmkVp3h6puekhs6P;Use This Gospel;['Kanye West', 'Clipse', 'Kenny G'];65;2019;25/10/2019
3xPmq4xcdWtAPm4uUO0yUo;Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER);['$uicideBoy$', 'Travis Barker'];63;2019;17/05/2019
7iTwzSe2fg5xYwCgXXFkEe;Good Day;['Surfaces'];66;2019;04/10/2019
03sEzk1VyrUZSgyhoQR0LZ;Pneuma;['TOOL'];66;2019;30/08/2019
5C5FqRfbXF9oY4HSRYyqn3;Hold Me Back;['KB'];63;2019;26/04/2019
2E0UymXqHER6j37pBoHTC0;Whoa;['Snoh Aalegra'];64;2019;16/08/2019
7zTTDkkLkJ2iHAqq1daDCr;OUTTA MY MIND;['Monsune'];64;2019;30/08/2019
2xKQj6P0TgxBVaRiojP2s2;fast (Remix) [feat. Offset & A Boogie Wit da Hoodie];['Sueco', 'A Boogie Wit da Hoodie', 'Offset'];65;2019;25/06/2019
0IH3D0P8OrQFs6ajcqbm0R;Dangerous (feat. Kid Cudi);['ScHoolboy Q', 'Kid Cudi'];63;2019;26/04/2019
5b1uZnebDRcR8XuBsDTPiO;Like This;['NF'];64;2019;26/07/2019
5Sco7mbJy7p7vdDtJW10fZ;Born For This;['The Score'];68;2019;01/02/2019
1xsP6AITcWNigBYBYVnVZw;Handsome;['Chance the Rapper', 'Megan Thee Stallion'];62;2019;26/07/2019
0oVxGuRMnawFgA8aduocfc;Forever;['Tory Lanez'];65;2019;19/07/2019
6yIGZp1AaFBoDczu3b4hVU;Confessions of a Dangerous Mind;['Logic'];63;2019;10/05/2019
476QHG5G8xxNI9VHTBFfjp;Ghostride;['Crumb'];63;2019;14/06/2019
0GU5GuJQQEnnREO2FxnVPT;달라달라 (DALLA DALLA);['ITZY'];72;2019;12/02/2019
6qoIFQfdmaQF9A1gb67tR7;Ocean;['KAROL G'];72;2019;03/05/2019
1KypMTzxfo8NNIZ30lanZa;Keeping Tabs (feat. Suscat0);['Cuco', 'Suscat0'];62;2019;26/07/2019
6sSFbKl9oQ7ToYxBeTQZvw;At Dawn;['Ever So Blue'];68;2019;26/07/2019
6TRt2bniIq0EIlrDlje7b8;First Man;['Camila Cabello'];68;2019;06/12/2019
58fGC7ZRlPhW1J7kLx1goK;Keep It Simple (feat. Wilder Woods);['Matoma', 'Petey', 'Wilder Woods'];64;2019;06/12/2019
2pYaGdqXBrl8MdvuwgtBb7;Legendary;['Skillet'];67;2019;02/08/2019
5IjRKZlpKVBBRn0COL7pik;Stop Snitchin;['YG'];65;2019;24/05/2019
4dRqYKhLVujxiBXcq50YzG;This Life;['Vampire Weekend'];66;2019;03/05/2019
683tYxiTlWzupDpaZ2mCv4;Dior (feat. Gunna);['Moneybagg Yo', 'Gunna'];61;2019;24/05/2019
62CprXvSWsKBvYu3Yba55A;Two;['Sleeping At Last'];64;2019;11/07/2019
1q9jq5X5vwmewjOa2mHtQ1;Same Yung Nigga (feat. Playboi Carti);['Gunna', 'Playboi Carti'];63;2019;22/02/2019
5r7WvQtyPfy1xch5zMgGRp;Behind Barz - Bonus;['Drake'];67;2019;13/09/2019
4kU3W9CBmw5s7f5R5A8Axt;What Dreams Are Made Of;['Evann McIntosh'];63;2019;07/10/2019
4dporMRQqdmQQEMEz8RVTW;Es Dificil Ser Un Santo;['Herencia de Patrones'];64;2019;18/01/2019
4Eki5zNlMHuBg2IDzNUw5C;El Doctor;['Grupo Marca Registrada'];69;2019;20/12/2019
6LW1weIoMZML7FFTX5fRqv;Bags;['Kevin Gates'];60;2019;27/09/2019
6kq7CvFFZusechOUuuMftM;With You;['Iamjakehill', 'Josh A'];63;2019;23/04/2019
3K6noLeoPTQJ5jUErC8jT5;Simplemente Gracias;['Calibre 50'];71;2019;16/08/2019
3gwfEBrFpzEFCZMjw7mqxA;That Was Yesterday;['Leon Bridges'];65;2019;19/07/2019
54IZYicWqjVsicv07CaP3m;Nechama;['Irizarry Barraza'];65;2019;29/11/2019
5Id5B3dxJZhPcV9GzgYZZe;Quizas;['Rich Music LTD', 'Sech', 'Dalex', 'Justin Quiles', 'Lenny Tavárez', 'Feid', 'Wisin', 'Zion'];77;2019;11/10/2019
3e39X4Q74yJzsYUEeyf4ws;OFF THE RIP;['DaBaby'];62;2019;27/09/2019
72pW7y6bP3EFB46VI06Ji1;Distant Rain Pt. 1;['Brainwave Samples'];66;2019;07/10/2019
4WuKHgxdCJsaOBIh7yndty;MIROH;['Stray Kids'];71;2019;25/03/2019
0gWKtvF3IGZKZprlDEKZKo;Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show;['Kacey Musgraves', 'Camila Cabello'];64;2019;29/11/2019
6FV7RivrHzOwu6SkLRRYmY;You Should've Known;['Hopsin', 'Dax'];64;2019;28/01/2019
7AgcqeRnfXaniwk5gJoqO4;Who's;['Jacquees'];66;2019;24/05/2019
1vWFjySESZSYWZ8GCwGGWt;El Muchacho Alegre;['Fuerza Regida'];64;2019;22/11/2019
32h6yQGn4oAhZ0HRsTMX26;CROWN;['TOMORROW X TOGETHER'];70;2019;04/03/2019
7arWoSrPeW1uiCGbCu0Igm;Euphrosyne;['Arlette Leduc'];66;2019;06/09/2019
1mEO3xiJqEWXYIdZalDzHR;"Collide - From ""Queen & Slim: The Soundtrack""";['Tiana Major9', 'EARTHGANG'];63;2019;10/10/2019
4TWflhgevIGo448fWc6mQq;Red Room;['Offset'];64;2019;22/02/2019
5ZULALImTm80tzUbYQYM9d;Dance Monkey;['Tones And I'];81;2019;29/08/2019
5FDCDBFDKpf7TLzDx6r2Lp;Big Boy Diamonds (feat. Kodak Black & London on Da Track);['Gucci Mane', 'Kodak Black', 'London On Da Track'];61;2019;18/10/2019
4cbdPT6uaBOgOQe3fLMofl;Power is Power (feat. The Weeknd & Travis Scott);['SZA', 'The Weeknd', 'Travis Scott', 'Game of Thrones'];68;2019;26/04/2019
3u2ingQrmEVBJ6IJ0adpkW;Bajo Perfil;['Tito Torbellino Jr', 'Tony Aguirre'];64;2019;31/05/2019
3VHiIVQe8Sc6gtSsTp3pDz;ringtone;['100 gecs', 'Laura Les', 'Dylan Brady'];63;2019;31/05/2019
61wUA5kA0F88dsakAPSjPg;Everything Is Just a Mess;['The Brook & The Bluff'];60;2019;25/10/2019
3y8xKFhQWc8DARB3fuGMGA;Hell Right (feat. Trace Adkins);['Blake Shelton', 'Trace Adkins'];62;2019;16/08/2019
2vJXkBYTfhmszE7ggfDc9E;I'm Just Your Problem (feat. Olivia Olson);['Adventure Time', 'Olivia Olson'];63;2019;01/05/2019
0TK2EY9qEOo7n2c1UGUukJ;18;['iann dior'];65;2019;22/05/2019
6dUH0mAHab0XZAyzUN5VcU;Brittle Bones Nicky;['Rare Americans'];64;2019;02/09/2019
2drEUEg0TYQR6dDEHkpuPE;Patience;['Tame Impala'];65;2019;22/03/2019
6SYSu569pfYdkDT9A5lZqi;CUIDAO POR AHÍ;['J Balvin', 'Bad Bunny'];67;2019;28/06/2019
5ug4vqGZ3eisGhY1IsziNX;Best Part of Me (feat. YEBBA);['Ed Sheeran', 'Yebba'];71;2019;05/07/2019
